User-ID,Location,Age
141620,"singapore, singapore, singapore",15.0
141662,"herkimer, new york, usa",19.0
141678,"potsdam, , germany",18.0
141765,"santa maría de guía, las palmas, spain",17.0
141766,"seattle, washington, usa",16.0
141842,"ecorse, michigan, usa",15.0
141888,"naples, florida, usa",19.0
142193,"princeton, west virginia, usa",18.0
142241,"oceanside, california, usa",18.0
142253,"kentfield, california, usa",16.0
142262,"sydney, new south wales, australia",15.0
142282,"alicante, alicante, spain",16.0
142288,"steinach, thueringen, germany",18.0
142352,"wien, wien, austria",18.0
142376,"leicester, england, united kingdom",16.0
142386,"greenwich, connecticut, usa",15.0
142471,"bremen, bremen, germany",17.0
142658,"salisbury, maryland, usa",17.0
142665,"cowtown, alberta, canada",15.0
142717,"hannover, niedersachsen, germany",17.0
142732,"prospect, new york, usa",14.0
142735,"keyser, west virginia, usa",18.0
142801,"manhattan, kansas, usa",17.0
142807,"plamerston north, palmerston north, new zealand",15.0
142808,"johns island, south carolina, usa",15.0
142816,"oudenaarde, oost-vlaanderen, belgium",18.0
142819,"southern pines, north carolina, usa",14.0
142969,"dunedin, n/a, new zealand",16.0
142970,"l mesa, california, usa",17.0
143019,"napa, california, usa",15.0
143055,"lauchhammer, brandenburg, germany",19.0
143065,"trumbull, connecticut, usa",13.0
143133,"berlin, berlin-west, germany",17.0
143144,"walnut, california, usa",18.0
143149,"columbia, ,",14.0
143166,"middletown, connecticut, usa",17.0
143208,"paris, bayern, france",17.0
143210,"orleans, ,",16.0
143218,"tampa, florida, usa",13.0
143246,"st. peters, missouri, usa",12.0
143301,"a town, iowa, usa",14.0
143436,"lohmar, nordrhein-westfalen, germany",13.0
143467,"meadow lake, saskatchewan, canada",15.0
143799,"napa, california, usa",15.0
143811,"liberty, tennessee, usa",18.0
143867,"okanogan, british columbia, canada",14.0
143869,"gelnhausen, hessen, germany",17.0
143932,"orlando, florida, usa",13.0
144062,"stow, massachusetts, usa",16.0
144087,"scotch plains, new jersey, usa",14.0
144198,"windsor, ontario, canada",14.0
144250,"wrexham, wales, united kingdom",15.0
144259,"baton rouge, louisiana, usa",19.0
144285,"fonthill, ontario, canada",12.0
144594,"raleigh, north carolina, usa",17.0
144712,"wuhan, hubei, china",17.0
144713,"andover, massachusetts, usa",16.0
144714,"cheektowaga, new york, usa",16.0
144732,"xove, españa, spain",17.0
144790,"baton rouge, louisiana, usa",18.0
144791,"baton rouge, louisiana, usa",18.0
144822,"toronto, ontario, canada",15.0
144885,"oswego, new york, usa",13.0
144901,"cheshire, england, united kingdom",15.0
144903,"brisbane, queensland, australia",15.0
144934,"awsworth, england, united kingdom",18.0
145000,"neustrelitz, mecklenburg-vorpommern, germany",14.0
145016,"bad homburg, hessen, germany",18.0
145162,"victoria, british columbia, canada",17.0
145253,"tacoma, washington, usa",19.0
145291,"santa rosa, california, usa",17.0
145321,"rainier, washington, usa",16.0
145474,"akron, ohio, usa",14.0
145496,"toronto, ontario, canada",19.0
145544,"frankfurt am main, hessen, germany",19.0
145560,"boone, north carolina, usa",15.0
145676,"helena, alabama, usa",16.0
145686,"plainfield, illinois, usa",18.0
145711,"indianapolis, indiana, usa",16.0
145750,"brentwood, tennessee, usa",18.0
145761,"singapore, n/a, singapore",15.0
145790,"fort worth, texas, usa",19.0
145815,"hueytown, alabama, usa",15.0
145816,"washougal, washington, usa",17.0
145833,"duvall, washington, usa",14.0
145878,"cambridge, england, united kingdom",14.0
146065,"baton rouge, louisiana, usa",17.0
146386,"palmdale, california, usa",14.0
146466,"indianapolis, indiana, usa",14.0
146533,"catanduanes, n/a, philippines",16.0
146652,"upland, california, usa",17.0
146746,"vancouver, british columbia, canada",17.0
146903,"scottsdale, arizona, usa",18.0
147049,"colchester, england, united kingdom",17.0
147065,"underwood, iowa, usa",18.0
147115,"strasbourg, alsace, france",18.0
147138,"london, england, united kingdom",17.0
147230,"houston, texas, usa",15.0
147239,"san rafael, california, usa",14.0
147249,"west covina, california, usa",18.0
147433,"brisbane, queensland, australia",18.0
147434,"frisco, texas, usa",14.0
147483,"fuengirola, málaga, spain",16.0
147529,"hellier, kentucky, usa",17.0
147575,"rijeka, n/a, croatia",16.0
147607,"north reading, massachusetts, usa",18.0
147687,"cary, north carolina, usa",17.0
147749,"l`aquila, abruzzo, italy",18.0
147996,"port townsend, washington, usa",16.0
148023,"detroit, michigan, usa",15.0
148026,"somewhere, god knows, united kingdom",16.0
148044,"shaw island, washington, usa",18.0
148055,"christchurch, canterbury, new zealand",15.0
148091,"shelton, washington, usa",19.0
148096,"genova, liguria, italy",19.0
148185,"canton, georgia, usa",14.0
148196,"pleasanton, california, usa",16.0
148322,"san francisco, california, usa",17.0
148547,"kansas city, missouri, usa",14.0
148554,"london, england, united kingdom",14.0
148650,"east hartford, connecticut, usa",16.0
148661,"headland, alabama, usa",17.0
148698,"wauwatosa, wisconsin, usa",19.0
148731,"calgary, alberta, canada",17.0
148754,"huntington, west virginia, usa",15.0
148887,"simi valley, california, usa",18.0
148904,"baton rouge, louisiana, usa",18.0
148937,"napa, california, usa",15.0
149014,"virginia beach, virginia, usa",18.0
149021,"sydney, new south wales, australia",15.0
149029,"gray, maine, usa",17.0
149090,"napa, california, usa",15.0
149180,"cincinnati, ohio, usa",17.0
149198,"cincinnati, ohio, usa",17.0
149297,"baton rouge, louisiana, usa",15.0
149495,"henderson, kentucky, usa",19.0
149508,"deltona, florida, usa",17.0
149610,"newburyport, massachusetts, usa",18.0
149630,"kamuela, hawaii, usa",15.0
149687,"leavittsburg, ohio, usa",17.0
149707,"lugo, galicia, spain",17.0
149776,"long beach, washington, usa",15.0
149777,"livermore, california, usa",14.0
149790,"lincoln, nebraska, usa",18.0
149875,"auckland, n/a, new zealand",18.0
150057,"lueneburg, niedersachsen, germany",13.0
150070,"brasília, distrito federal, brazil",19.0
150073,"berlin, berlin, germany",19.0
150075,"stuttgart, baden-wuerttemberg, germany",19.0
150079,"north shore city, auckland, new zealand",15.0
150094,"monterrey, nuevo león, mexico",18.0
150111,"lyon, n/a, france",16.0
150201,"barcelona, catalunya, spain",19.0
150344,"charlotte, north carolina, usa",14.0
150513,"cuernavaca, morelos, mexico",16.0
150548,"tübingen, baden-wuerttemberg, germany",16.0
150554,"roanoke, virginia, usa",15.0
150631,"lisboa, n/a, portugal",18.0
150639,"westwego, louisiana, usa",19.0
150711,"bratislava, zapadne slovensko, slovakia",15.0
150789,"canovelles, barcelona, spain",14.0
150890,"decorah, iowa, usa",19.0
150902,"espoo, uusimaa, finland",16.0
150904,"tampere, pirkanmaa, finland",18.0
150918,"leicester, england, united kingdom",18.0
151007,"walnut, california, usa",17.0
151205,"jaén, jaén, spain",17.0
151224,"port arthur, texas, usa",17.0
151318,"kansas city, missouri, usa",14.0
151322,"offenbach, hessen, germany",19.0
151335,"barcelona, barcelona, spain",19.0
151404,"preston, england, united kingdom",19.0
151405,"thermal, california, usa",15.0
151454,"princeton, new jersey, usa",15.0
151552,"pittsburgh, pennsylvania, usa",18.0
151702,"warner robins, georgia, usa",18.0
151730,"mettmenstetten, zürich, switzerland",14.0
151777,"las vegas, nevada, usa",16.0
151787,"frankfort, illinois, usa",16.0
151843,"peterborough, ontario, canada",17.0
151893,"manchester, northwest territories, united kingdom",19.0
151902,"san francisco, california, usa",15.0
152062,"mchenry, illinois, usa",19.0
152099,"wickenburg, arizona, usa",14.0
152206,"waxahachie, texas, usa",16.0
152212,"lakewood, colorado, usa",18.0
152285,"florence, massachusetts, usa",18.0
152394,"rapid city, south dakota, usa",16.0
152461,"ploiesti, prahova, romania",17.0
152483,"braga, braga, portugal",18.0
152587,"melbourne, victoria, australia",17.0
152630,"melbourne, victoria, australia",16.0
152636,"bismarck, north dakota, usa",12.0
152653,"sydney, new south wales, australia",14.0
152683,"baton rouge, louisiana, usa",17.0
152689,"goldcoast, queensland, australia",15.0
152698,"brick, new jersey, usa",19.0
152933,"vallirana, barcelona, spain",19.0
152956,"spooner, wisconsin, usa",19.0
153032,"albuquerque, new mexico, usa",14.0
153210,"san antonio, texas, usa",15.0
153214,"port washington, new york, usa",17.0
153220,"calgary, alberta, canada",19.0
153388,"aosta, valle d`aosta, italy",17.0
153424,"yellowknife, , canada",18.0
153431,"lower hutt, wellington, new zealand",13.0
153616,"alcorcon, madrid, spain",15.0
153810,"ridgewood, new jersey, usa",19.0
153893,"meißen, sachsen, germany",17.0
153915,"oullins, rhône-alpes, france",17.0
153937,"porto alegre, rio grande do sul, brazil",17.0
153997,"fuengirola, malaga, spain",17.0
154004,"natchitoches, louisiana, usa",17.0
154010,"little falls, new york, usa",18.0
154043,"maidstone, kent, united kingdom",16.0
154240,"pino torinese, piemonte, italy",17.0
154249,"shelby township, michigan, usa",16.0
154294,"miramar, florida, usa",17.0
154404,"aurillac, cantal/paris, france",18.0
154405,"olesa de montserrat, barcelona, spain",14.0
154467,"cleveland, ohio, usa",16.0
154560,"manila, delhi, philippines",14.0
154611,"anchorage, alaska, usa",16.0
154679,"belo horizonte, minas gerais, brazil",16.0
154710,"herkimer, new york, usa",19.0
155130,"fairlawn, ohio, usa",17.0
155170,"easton, pennsylvania, usa",19.0
155304,"paderborn, nordrhein-westfalen, germany",17.0
155366,"st. louis, missouri, usa",17.0
155371,"antigonish, nova scotia, canada",17.0
155466,"bloomington, indiana, usa",15.0
155591,"avon, indiana, usa",12.0
155613,"halle, sachsen-anhalt, germany",19.0
155639,"strasbourg, alsace, france",14.0
155692,"san juan, san juan, argentina",19.0
155920,"west lafayette, indiana, usa",19.0
155980,"sydney, new south wales, australia",15.0
155982,"rohnert park, california, usa",19.0
156033,"blonay, vaud, switzerland",19.0
156111,"wakefield, massachusetts, usa",15.0
156355,"seattle, washington, usa",19.0
156634,"sant cugat del vallés, barcelona,",19.0
156646,"são paulo, são paulo, brazil",19.0
156679,"ciudad real, castilla la mancha, spain",14.0
156706,"bellevue, nebraska, usa",19.0
156821,"campinas, são paulo, brazil",18.0
156914,"fuengirola, n/a, spain",17.0
156924,"stockton, california, usa",15.0
157065,"bockenheim, rheinland-pfalz, germany",19.0
157245,"marbella, n/a, spain",16.0
157251,"fuengirola, malaga, spain",17.0
157413,"melbourne beach, florida, usa",15.0
157468,"collado villalba, madrid, spain",17.0
157680,"paris, ile-de-france, france",19.0
157839,"yellow springs, ohio, usa",18.0
157963,"porta westfalica, nordrhein-westfalen, germany",18.0
158216,"madrid, n/a, spain",17.0
158232,"santaquin, utah, usa",14.0
158287,"badalona, barcelona, spain",14.0
158364,"perth, western australia, australia",13.0
158454,"valencia, valencia, spain",19.0
158522,"capital federal, buenos aires, argentina",14.0
158854,"grayling, michigan, usa",19.0
158917,"lancaster, california, usa",18.0
159040,"federal way, washington, usa",14.0
159050,"dulwich hill, new south wales, australia",19.0
159100,"danville, virginia, usa",15.0
159103,"rockhampton, queensland, australia",14.0
159129,"freiburg, baden-wuerttemberg, germany",19.0
159221,"böblingen, baden-wuerttemberg, germany",16.0
159262,"centerville, georgia, usa",17.0
159372,"sao jose do rio preto, n/a, brazil",15.0
159423,"santiago, región metropolitana, chile",16.0
159483,"dewitt, new york, usa",17.0
159512,"reston, virginia, usa",14.0
159546,"brossard, quebec, canada",13.0
159588,"lentini, sicily, italy",19.0
159594,"speyer, rheinland-pfalz, germany",19.0
159599,"brisbane, queensland, australia",17.0
159677,"brisbane, queensland, australia",15.0
159701,"east haven, connecticut, usa",19.0
159716,"calgary, alberta, canada",16.0
159834,"las vegas, nevada, usa",19.0
159848,"lyon, idaho, gabon",17.0
159886,"córdoba, n/a, spain",19.0
159908,"edinburgh,, scotland, united kingdom",19.0
160009,"redmond, oregon, usa",16.0
160051,"lyon, alabama, france",19.0
160053,"perth, n/a, united kingdom",17.0
160061,"brisbane, queensland, australia",14.0
160095,"borgen, asker, norway",19.0
160237,"wolfville, nova scotia, canada",19.0
160241,"kumanovo, macedonia, macedonia",18.0
160330,"sevilla, sevilla, spain",18.0
160378,"binghamton, new york, usa",19.0
160488,"tucker, georgia, usa",17.0
160575,"london, england, united kingdom",18.0
160614,"south portland, maine, usa",16.0
160741,"london, england, united kingdom",13.0
160770,"krzeszyce-gorzow wlkp, lubuskie, poland",18.0
160808,"altadena, california, usa",16.0
160827,"glasgow, scotland, united kingdom",15.0
160941,"montreal, quebec, canada",19.0
161065,"euskirchen, nordrhein-westfalen, germany",18.0
161068,"dongguan, guangdong province, china",18.0
161287,"málaga, n/a, spain",17.0
161348,"palmdale, california, usa",17.0
161361,"sandpoint, idaho, usa",15.0
161453,"springfield, missouri, usa",19.0
161462,"calgary, alberta, canada",18.0
161530,"lewiston, idaho, usa",13.0
161539,"-, westland, new zealand",18.0
161857,"rochester, new york, usa",15.0
161861,"fredericton, new brunswick, canada",13.0
161888,"fareins, rhône-alpes, france",17.0
161907,"appleton city, missouri, usa",14.0
161937,"philadelphia, pennsylvania, usa",16.0
161939,"sacramento, california, usa",18.0
162019,"east moline, illinois, usa",19.0
162044,"baton rouge, louisiana, usa",17.0
162181,"lekkerkerk, zuid-holland, netherlands",19.0
162306,"bochum-wattenscheid, nordrhein-westfalen, germany",16.0
162386,"baton rouge, louisiana, usa",19.0
162480,"klang, selangor, malaysia",14.0
162486,"hacienda heights, california, usa",18.0
162500,"wilmette, illinois, usa",16.0
162582,"kelowna, british columbia, canada",14.0
162671,"yarmouth, nova scotia, canada",19.0
162708,"aachen, nordrhein-westfalen, germany",16.0
162721,"paris, ile-de-france, france",13.0
162747,"milpitas, ,",16.0
162782,"peterborough, ontario, canada",15.0
162937,"valencia city, , philippines",19.0
162944,"urunga, new south wales, australia",14.0
162988,"werl-büderich, nordrhein-westfalen, germany",17.0
163076,"normal, illinois, usa",14.0
163099,"hagen, nordrhein-westfalen, germany",16.0
163140,"braga, braga, portugal",13.0
163267,"gahanna, ohio, usa",16.0
163295,"montréal, quebec, canada",15.0
163401,"camden, new south wales, australia",18.0
163506,"almenara, alabama, spain",18.0
163600,"burbank, california, usa",17.0
163621,"logroño, la rioja, spain",16.0
163661,"napa, california, usa",15.0
163783,"sydney, new south wales, australia",16.0
163813,"stuttgart, baden-wuerttemberg, germany",18.0
163824,"strasbourg, alsace, france",17.0
163867,"chico, california, usa",14.0
163905,"middletown, pennsylvania, usa",18.0
164036,"singapore, n/a, singapore",15.0
164048,"guadalajara, jalisco,, mexico",17.0
164056,"valley center, california, usa",17.0
164410,"gainesville, florida, usa",15.0
164527,"princeton, new jersey, usa",18.0
164698,"harrodsburg, kentucky, usa",17.0
164706,"newberry, florida, usa",14.0
165085,"thornton, ontario, canada",17.0
165176,"lakefield, ontario, canada",16.0
165222,"winchester, england, united kingdom",17.0
165262,"calgary, alberta, canada",17.0
165271,"haughton, louisiana,",18.0
165293,"akron, ohio, usa",15.0
165327,"monforte de lemos, lugo, spain",19.0
165371,"putarajaya, n/a, malaysia",17.0
165408,"lörrach, baden-wuerttemberg, germany",18.0
165487,"torres vedras, lisbon, portugal",17.0
165503,"ploiesti, prahova, romania",17.0
165558,"nantes, loire atlantique, france",18.0
165612,"potters bar, england, united kingdom",15.0
165629,"sydney, new south wales, australia",15.0
165688,"watford, hertfordshire, united kingdom",16.0
165793,"lexington, massachusetts, usa",18.0
165823,"cincinnati, ohio, usa",17.0
165973,"hoffman est, illinois, usa",19.0
165977,"seneca, south carolina, usa",17.0
166024,"bristol, england, united kingdom",19.0
166060,"san pedro, laguna, n/a, philippines",13.0
166062,"bloomfield, new jersey, usa",14.0
166077,"monheim-baumberg, nordrhein-westfalen, germany",15.0
166086,"wolfsberg, kärnten,",16.0
166122,"ann arbor, michigan, usa",15.0
166380,"rennes, bretagne, france",18.0
166469,"caen, normandie, france",18.0
166492,"manassas, virginia, usa",19.0
166499,"bixby, oklahoma, usa",19.0
166613,"ormond beach, florida, usa",19.0
166618,"baton rouge, louisiana, usa",18.0
166731,"aberdeen, washington, usa",18.0
166812,"kerava, n/a, finland",18.0
166843,"arbor vitae, wisconsin, usa",14.0
166935,"lavradio, barreiro, portugal",18.0
166951,"wyong, new south wales, australia",15.0
167077,"st.poelten, niederösterreich, austria",18.0
167128,"xi`an, shannxi, china",18.0
167258,"san salvador de jujuy, jujuy, argentina",16.0
167279,"waco, texas, usa",19.0
167317,"san jose, california, usa",19.0
167389,"barneveld, new york, usa",13.0
167391,"pripsteins, quebec, canada",14.0
167426,"madrid, madrid, spain",19.0
167438,"metz, lorraine, france",19.0
167442,"victoria, british columbia, canada",18.0
167444,"quezon city, metro manila, philippines",19.0
167460,"canberra, australian capital territory, australia",14.0
167492,"bochum-wattenscheid, nordrhein-westfalen, germany",16.0
167519,"porto, _, portugal",18.0
167520,"richmond, kentucky, usa",14.0
167673,"ermelo, gelderland, netherlands",18.0
167770,"warsaw, virginia, usa",19.0
167772,"adelaide, south australia, australia",16.0
167810,"bega, new south wales, australia",15.0
167849,"lombardia, lombardia, italy",19.0
167872,"lodève, languedoc-roussillon, france",17.0
167890,"adelaide, south australia, australia",19.0
167967,"pgh, pennsylvania, usa",19.0
168029,"lexington, kentucky, usa",15.0
168058,"campbell river, british columbia, canada",18.0
168209,"orlando, florida, usa",18.0
168255,"walnut grove, missouri, usa",16.0
168273,"st. johns, newfoundland, canada",17.0
168349,"london, ontario, canada",18.0
168383,"miami, florida, usa",17.0
168408,"north bennington, vermont, usa",19.0
168431,"port angeles, washington, usa",17.0
168525,"auckland, new zealand, new zealand",17.0
168535,"oakvill, ontario, canada",17.0
168563,"easton, maryland, usa",19.0
168566,"valmadonna (al), piemonte, italy",16.0
168575,"loiu, vizcaia, spain",19.0
168705,"toronto, ontario, canada",16.0
168784,"west covina, california, usa",17.0
168800,"zamboanga, mindanao, philippines",19.0
168840,"highland, illinois, usa",18.0
168925,"auckland, n/a, new zealand",15.0
168970,"sydney, new south wales, australia",15.0
168984,"ottawa, ontario, canada",15.0
169023,"san juan, metro manila, philippines",13.0
169104,"corona, california, usa",19.0
169280,"toronto, ontario, canada",15.0
169371,"greer, south carolina, australia",18.0
169505,"midland, north carolina, usa",16.0
169507,"virginia beach, virginia, usa",19.0
169521,"upper darby, pennsylvania, usa",15.0
169616,"shelton, washington, usa",19.0
169673,"lake elmo, minnesota, usa",13.0
169879,"thirlmere, new south wales, australia",19.0
169909,"mcdonough, georgia, usa",15.0
170021,"birkenwerder, brandenburg, germany",19.0
170104,"dublin, ohio, usa",19.0
170153,"strasbourg, n/a, france",17.0
170280,"soleuvre, luxembourg, luxembourg",14.0
170302,"gloucestershire, england, united kingdom",16.0
170326,"richmond hill, ontario, canada",16.0
170363,"prince george, british columbia, canada",18.0
170364,"lloret de mar, girona, spain",13.0
170411,"edinburgh, scotland, united kingdom",18.0
170784,"alexandria, louisiana, usa",18.0
170988,"dos hermanas, sevilla, spain",19.0
171011,"pipe creek, texas, usa",13.0
171193,"bendejun, alpes-maritimes, france",16.0
171214,"greenfield, indiana, usa",14.0
171409,"ottawa, ontario, canada",14.0
171437,"bismarck, north dakota, usa",12.0
171501,"plymouth, minnesota, usa",13.0
171584,"brest, bretagne, france",17.0
171758,"cambridge, maryland, usa",13.0
171822,"tuusula, uusimaa, finland",15.0
171895,"esparreguera, barcelona, spain",15.0
171945,"kent, ohio, usa",19.0
171972,"welland, ontario, canada",19.0
172036,"san antonio, texas, usa",14.0
172080,"los angeles, california, usa",15.0
172162,"olympia, washington, usa",16.0
172188,"orleans, ontario, canada",17.0
172202,"rtr, california, usa",17.0
172375,"campinas, sao paulo, brazil",16.0
172513,"beaverton, oregon, usa",19.0
172533,"burlington, ontario, canada",13.0
172538,"baton rouge, louisiana, usa",18.0
172558,"chelsea, quebec, canada",18.0
172575,"napa, california, usa",15.0
172837,"kuala lumpur, kuala lumpur, malaysia",16.0
172844,"telford, england, united kingdom",15.0
172865,"peoria, arizona, usa",18.0
173053,"lacey, washington, usa",12.0
173113,"miami, florida, usa",14.0
173132,"singapore, singapore, singapore",19.0
173213,"humboldt, saskatchewan, canada",17.0
173305,"homosassa, florida, usa",17.0
173468,"charlotte, north carolina, usa",13.0
173494,"herkimer, new york, usa",19.0
173561,"rubiataba, goiás, brazil",15.0
173684,"chula vista, california, usa",15.0
173731,"newcastle upon tyne, n/a, united kingdom",18.0
173769,"toapayoh, toapayoh, singapore",17.0
173803,"sydney, new south wales, australia",15.0
173840,"pittsburgh, pennsylvania, usa",14.0
173888,"decatur, alabama, usa",13.0
173908,"dallas, texas, usa",16.0
173975,"eugene, oregon, usa",18.0
174199,"74653 künzelsau, baden-wuerttemberg, germany",17.0
174429,"cambridgeshire, england, united kingdom",19.0
174434,"herkimer, new york, usa",18.0
174496,"woodbridge, virginia, usa",15.0
174531,"harrodsburg, kentucky, usa",16.0
174977,"tulsa, oklahoma, usa",15.0
175092,"napa, california, usa",15.0
175187,"minneapolis, minnesota, usa",15.0
175312,"ottawa, ontario, canada",16.0
175363,"milano, lombardia, italy",19.0
175623,"bonn, nordrhein-westfalen, germany",17.0
175859,"hendersonville, north carolina, usa",17.0
175881,"a coruña, a coruña, spain",17.0
175912,"schwerte, nordrhein-westfalen, germany",18.0
176075,"new brighton, minnesota, usa",15.0
176099,"omaha, nebraska, usa",15.0
176157,"strasbourg, n/a, france",19.0
176197,"san diego, california, usa",16.0
176303,"huntsville, ontario, canada",16.0
176377,"rotorua, n/a, new zealand",13.0
176509,"römerstein, baden-wuerttemberg, germany",13.0
176654,"albuquerque, new mexico, usa",18.0
176726,"landau, rheinland-pfalz, germany",15.0
176743,"bellbrook, new south wales, australia",14.0
176777,"santiago de compostela, galicia, spain",17.0
176846,"wheaton, illinois, usa",16.0
176876,"riga, rigas, latvia",16.0
176885,"bönniheim, baden-wuerttemberg, germany",19.0
176906,"bologna, emilia romagna, italy",18.0
176960,"leonberg, baden-württemberg, germany",17.0
176992,"boxtel, noord-brabant, netherlands",14.0
176993,"london, england, united kingdom",18.0
177012,"san francisco, california, usa",19.0
177066,"spokane, washington, usa",12.0
177120,"chippewa falls, wisconsin, usa",13.0
177148,"cascais, lisboa, portugal",17.0
177164,"brisbane, queensland, australia",14.0
177181,"orangeburg, south carolina, usa",17.0
177228,"berlin, berlin, germany",19.0
177318,"genève, genève, switzerland",18.0
177403,"waffenrod, thueringen, germany",18.0
177420,"springfield gardens, new york, usa",19.0
177515,"gifhorn, niedersachsen, germany",17.0
177637,"helsinki, uusimaa, finland",16.0
177703,"brownsville, pennsylvania, usa",18.0
177800,"madrid, madrid, spain",18.0
177801,"øverbygd, troms, norway",19.0
177949,"nottingham, england, united kingdom",18.0
177969,"lacey, washington, usa",18.0
177987,"montréal, quebec, canada",15.0
178050,"santa isabel, são paulo, brazil",15.0
178097,"kentwood, michigan, usa",17.0
178146,"portland, oregon, usa",18.0
178324,"zeehan, tasmania, australia",13.0
178581,"venice, florida, usa",14.0
178582,"napa, california, usa",14.0
178720,"charlotte, north carolina, usa",16.0
178758,"logroño, la rioja, spain",18.0
178832,"denver, colorado, usa",17.0
178953,"wilmington, vermont, usa",16.0
179200,"crowborough, england, united kingdom",18.0
179327,"franklin, tennessee, usa",18.0
179331,"elche, alicante, spain",19.0
179563,"belmont, wisconsin, usa",13.0
179583,"whittier, california, usa",18.0
179665,"seattle, washington, usa",17.0
179835,"columbus, georgia, usa",19.0
179873,"fuengirola, málaga, spain",17.0
179947,"burntisland, scotland, united kingdom",17.0
179984,"oshawa, ontario, canada",19.0
180029,"hemmingen, niedersachsen, germany",14.0
180056,"wichita, kansas, usa",18.0
180151,"pace, florida, usa",16.0
180177,"hällefors, n/a, sweden",18.0
180257,"fuengirola, n/a, spain",17.0
180260,"risskov, jylland, denmark",18.0
180279,"hobart, tasmania, australia",19.0
180316,"madrid, madrid, spain",17.0
180405,"jamestown, new york, usa",19.0
180430,"roma, lazio, italy",19.0
180435,"missoula, montana, usa",14.0
180438,"móstoles, madrid, spain",18.0
180441,"lancaster, ohio, usa",19.0
180482,"marshfield, massachusetts, usa",19.0
180509,"l`hospitalet, catalunya, spain",17.0
180600,"harker heights, texas, usa",16.0
180646,"kirkland, washington, usa",15.0
180702,"foshan, guangdong, china",19.0
180722,"south berwick, maine, usa",19.0
180760,"union city, california, usa",18.0
180835,"aachen, nordrhein-westfalen, germany",18.0
180927,"foxtrap, newfoundland, canada",15.0
181123,"la puente, california, usa",17.0
181139,"prior lake, minnesota, usa",16.0
181253,"caerphilly, wales, united kingdom",19.0
181312,"melbourne, victoria, australia",17.0
181320,"pierrefonds, quebec, canada",14.0
181322,"little birch, west virginia, usa",17.0
181340,"new york, new york, usa",19.0
181361,"panama city, florida, usa",16.0
181437,"lititz, pennsylvania, usa",18.0
181443,"cincinnati, ohio, usa",17.0
181473,"santa cruz, california, usa",14.0
181506,"st. charles, missouri, usa",18.0
181517,"baden, pennsylvania, usa",17.0
181659,"dunedin, dunedin, new zealand",18.0
181704,"heathrow, florida, usa",19.0
181711,"moses lake, washington, usa",19.0
181773,"rothenbach, rheinland-pfalz, germany",19.0
181870,"shah alam, selangor, malaysia",13.0
181894,"cardiff, wales, united kingdom",15.0
181939,"peterborough, england, united kingdom",19.0
181984,"magna, utah, usa",18.0
181997,"jackson, missouri, usa",19.0
182055,"oceanside, new york, usa",18.0
182091,"gresham, oregon, usa",16.0
182093,"napa, california, usa",15.0
182233,"rijeka, n/a, croatia",16.0
182318,"clarksville, maryland, usa",19.0
182351,"rancho santa margarita, california, usa",16.0
182367,"madrid, madrid, spain",18.0
182452,"pfafftown, north carolina, usa",19.0
182560,"fuengirola, málaga, spain",16.0
182612,"portland, oregon, usa",18.0
182624,"fredericksburg, virginia, usa",18.0
182636,"kristinehamn, värmland, sweden",17.0
182645,"aachen, nordrhein-westfalen, germany",19.0
182707,"tarragona, tarragona, spain",17.0
182710,"kennett square, pennsylvania, usa",18.0
182723,"london, england, united kingdom",13.0
182728,"jacksonville, florida, usa",16.0
182818,"atlanta, georgia, usa",16.0
182834,"espoo, etelä-suomen lääni, finland",19.0
182892,"nottingham, england, united kingdom",19.0
183044,"covina, california, usa",18.0
183101,"kingsport, tennessee, usa",15.0
183172,"essex //jct, vermont, usa",19.0
183239,"waterville, nova scotia, canada",16.0
183373,"vienna, vienna, austria",17.0
183394,"riverside, california, usa",19.0
183399,"brooklyn, new york, usa",19.0
183431,"west covina, california, usa",18.0
183460,"avilés, asturias, spain",18.0
183463,"liverpool, new york, usa",17.0
183473,"buenavista del norte, santa cruz de tenerife, spain",17.0
183524,"hornburg, niedersachsen, germany",19.0
183552,"shelton, washington, usa",16.0
183606,"zaragoza, zaragoza, spain",18.0
183629,"hamilton, ontario, canada",14.0
183658,"milwaukie, oregon, usa",18.0
183903,"carmel, indiana, usa",16.0
183973,"hamilton, hamilton, new zealand",14.0
183999,"norwich, england, united kingdom",19.0
184237,"ipoh, perak, malaysia",16.0
184319,"lenoir  city, tennessee, usa",13.0
184342,"springwood, new south wales, australia",13.0
184392,"norton, massachusetts, usa",19.0
184400,"pittsburgh, pennsylvania, usa",16.0
184484,"parma, ohio, usa",19.0
184582,"las vegas, nevada, usa",14.0
184788,"brazoria, texas, usa",15.0
184885,"paris, ile de france, france",18.0
185119,"badalona, barcelona, spain",19.0
185388,"thonotosassa, florida, usa",18.0
185426,"mississauga, ontario, canada",17.0
185449,"paris, ile de france, france",13.0
185462,"brooklyn, new york, usa",16.0
185472,"oakland, california, usa",17.0
185498,"auckland, north island, new zealand",19.0
185546,"clute, texas, usa",18.0
185716,"sydney, new south wales, australia",13.0
185720,"forshaga, n/a, sweden",17.0
185729,"denver, colorado, usa",14.0
185992,"ridgewood, new jersey, usa",16.0
186006,"darien, illinois, usa",14.0
186042,"santa cruz, california, usa",19.0
186440,"warren, arkansas, usa",19.0
186460,"fresno, california, usa",19.0
186512,"peachtree city, georgia, usa",18.0
186537,"springfield, missouri, usa",16.0
