User-ID,ISBN,Book-Rating
123883,0515093556,5
123883,0515094773,5
123883,0515099511,5
123883,0515101222,5
123883,0515102636,5
123883,0515103969,5
123883,0515108030,5
123883,0515110973,5
123883,0515112305,5
123883,0515113514,5
123883,0515114006,5
123883,0515115630,5
123883,0515115843,5
123883,0515116068,5
123883,0515116750,5
123883,051511779X,5
123883,0515118230,5
123883,0515119652,5
123883,051511992X,5
123883,0515120006,5
123883,0515120618,5
123883,0515120871,5
123883,0515121843,5
123883,051512219X,5
123883,0515122416,5
123883,0515122734,5
123883,051512317X,5
123883,0515124214,5
123883,0515124621,5
123883,0515124893,5
123883,051512608X,5
123883,0515126772,5
123883,0515127000,5
123883,0515128546,5
123883,0515128554,5
123883,051512947X,5
123883,0515130389,5
123883,0515131229,5
123883,0515132020,5
123883,051513287X,5
123883,0515135216,5
123883,051513628X,5
123883,0515136379,5
123883,0515136530,5
123883,0517146363,5
123883,0517573822,5
123883,0531156001,5
123883,0553072595,5
123883,0553097288,5
123883,0553212621,5
123883,0553264613,5
123883,0553265741,5
123883,0553272837,5
123883,0553278274,5
123883,0553278592,5
123883,0553280287,5
123883,0553280414,5
123883,0553285785,5
123883,0553290789,5
123883,0553294903,5
123883,0553295977,5
123883,0553571907,5
123883,0553573209,5
123883,0553574078,5
123883,0553575023,5
123883,055358099X,5
123883,0553582658,5
123883,0553583980,5
123883,0553801198,5
123883,0553801252,5
123883,0590307134,5
123883,0590440632,5
123883,0590477242,5
123883,0590632744,5
123883,0670840882,5
123883,0671003348,5
123883,0671003364,5
123883,067100400X,5
123883,0671008145,5
123883,0671010085,5
123883,0671010093,5
123883,0671010107,5
123883,067102180X,5
123883,0671026844,5
123883,0671027514,5
123883,0671027522,5
123883,0671032992,5
123883,0671034014,5
123883,0671035274,5
123883,0671035282,5
123883,0671035738,5
123883,0671042459,5
123883,0671042483,5
123883,0671042505,5
123883,0671477919,5
123883,0671496107,5
123883,0671516922,5
123883,0671517643,5
123883,0671525743,5
123883,0671527320,5
123883,0671528505,5
123883,0671536621,5
123883,0671556843,5
123883,067165831X,5
123883,0671670069,5
123883,0671689762,5
123883,0671702505,5
123883,0671702513,5
123883,0671705091,5
123883,0671708821,5
123883,0671722859,5
123883,0671728555,5
123883,0671737554,5
123883,0671737600,5
123883,0671737619,5
123883,0671737627,5
123883,0671737635,5
123883,0671737643,5
123883,0671737708,5
123883,0671737791,5
123883,0671737805,5
123883,0671737821,5
123883,067173783X,5
123883,0671737848,5
123883,067173976X,5
123883,0671742558,5
123883,0671742566,5
123883,0671744208,5
123883,0671744216,5
123883,0671747150,5
123883,0671775332,5
123883,0671775367,5
123883,0671776800,5
123883,0671778722,5
123883,0671795538,5
123883,0671795554,5
123883,0671799363,5
123883,0671827871,5
123883,0671836366,5
123883,0671870114,5
123883,0671870955,5
123883,0671870963,5
123883,067187098X,5
123883,0671871005,5
123883,0671873180,5
123883,0671880608,5
123883,0679423125,5
123883,0679803335,5
123883,068487217X,5
123883,068814022X,5
123883,068950599X,5
123883,0689714998,5
123883,0723237700,5
123883,0739407740,5
123883,0740706721,5
123883,0743403568,5
123883,0743403622,5
123883,0743436601,5
123883,0760700435,5
123883,0786500735,5
123883,0786708964,5
123883,0786866586,5
123883,0786886463,5
123883,0789402025,5
123883,080400322X,5
123883,0805003169,5
123883,0806906359,5
123883,081120068X,5
123883,0811822184,5
123883,0821759981,5
123883,0821760955,5
123883,0821763121,5
123883,0821769065,5
123883,0821769359,5
123883,0843938951,5
123883,0843940166,5
123883,0843944021,5
123883,0843944153,5
123883,0843944803,5
123883,0843947357,5
123883,0843947721,5
123883,0843948272,5
123883,084394952X,5
123883,0843949724,5
123883,0843949945,5
123883,084395048X,5
123883,0843950498,5
123883,0872862097,5
123883,0874173221,5
123883,0874518776,5
123883,0880016345,5
123883,0892966076,5
123883,0931122457,5
123883,0933532407,5
123883,0933849621,5
123883,0938078321,5
123883,0945953070,5
123883,1551660202,5
123883,1551660504,5
123883,1551660598,5
123883,1551662604,5
123883,1551662833,5
123883,1551664496,5
123883,1551665344,5
123883,1551665921,5
123883,1551668017,5
123883,1551668300,5
123883,1551668378,5
123883,1551668556,5
123883,1551668807,5
123883,1551668963,5
123883,1551669129,5
123883,1551669137,5
123883,1556590555,5
123883,1556590741,5
123883,1558744630,5
123883,1563335352,5
123883,1566190940,5
123883,1566192951,5
123883,1566890667,5
123883,1575666987,5
123883,1578561132,5
123883,1853260061,5
123883,187858071X,5
123883,188364254X,5
123883,1885171080,5
123885,3442450608,6
123927,0871138166,6
123991,0553292366,7
124065,0292760280,8
124065,1591160650,8
124065,1880188791,10
124065,1892213761,10
124086,8447314375,7
124088,0886772885,10
124284,0385492081,5
124353,9721029742,5
124353,9722322125,4
124353,9722904469,6
124362,0590323830,6
124375,0380012863,7
124456,0152008640,7
124456,0152008667,9
124456,0380778556,7
124456,0886778638,8
124562,0440405483,8
124583,0060930535,8
124744,0451185994,4
124846,0836217578,9
124867,0425132935,5
125187,0812=5459580,8
125203,0007154615,10
125203,0064402053,3
125203,0140293248,6
125203,014038572X,6
125203,0316769487,8
125203,0345435028,8
125203,0380789019,9
125203,0439296749,9
125203,0439987695,6
125203,0440945151,6
125203,0451158717,10
125203,0451167783,9
125203,0451526864,7
125203,0553153277,9
125203,0553213148,9
125203,0553213164,9
125203,0553213172,9
125203,0553213180,9
125203,0553269216,9
125203,0553269224,9
125203,0553494627,7
125203,059041478X,6
125203,059087764X,7
125203,0590975986,7
125203,0676975372,5
125203,0740718398,9
125203,0785914838,7
125203,0786817070,5
125203,0808516957,9
125203,1558744630,10
125203,1558746161,9
125203,1558748040,6
125203,1855856093,9
125203,201001976,6
125203,2013216483,5
125203,2013219830,5
125203,2020251590,5
125203,2038717001,9
125203,2070329135,7
125203,2070360024,9
125203,2070360377,9
125203,2070367401,7
125203,207036741X,7
125203,2070367428,7
125203,2070367800,8
125203,207036822X,9
125203,2070368785,8
125203,2070373622,10
125203,2070403688,10
125203,2070412393,7
125203,2070424758,9
125203,2070424928,7
125203,2070528189,9
125203,2080701770,8
125203,2092703196,9
125203,2092703366,9
125203,220311892X,7
125203,2203135727,9
125203,2226064605,6
125203,2226078339,6
125203,2226085238,7
125203,2226088199,6
125203,2246548810,9
125203,2253004367,7
125203,2253011010,10
125203,225303598X,5
125203,2253037966,8
125203,2253044903,7
125203,2253054747,6
125203,2253056812,8
125203,2253140872,10
125203,2253149772,9
125203,2266110098,7
125203,2268045757,9
125203,2277301167,7
125203,2277301388,8
125203,2707301485,8
125203,2742718001,4
125203,2743410779,8
125203,2800627565,5
125203,2804013987,8
125203,2842055179,6
125203,2845950020,6
125203,2890377695,7
125203,2890525740,8
125203,2892951704,6
125203,2907217844,6
125203,782702478394,8
125217,006019636X,10
125217,0060283874,10
125217,0064406970,10
125217,0152017682,9
125217,015201800X,5
125217,0152018018,9
125217,0440176484,9
125217,0446607207,7
125217,0446608297,8
125217,0553566407,7
125217,0671042858,8
125217,0965396215,9
125217,0965419835,8
125217,1551668017,8
125217,1558744630,8
125217,1567187250,10
125396,0064403319,5
125396,031226481X,6
125396,0425105334,7
125396,0439060435,7
125396,0439176832,4
125396,0440466334,9
125396,0440475198,5
125396,0440800498,7
125396,0451151259,7
125396,0451526341,7
125396,0590032259,10
125396,0590187511,8
125396,0590315781,10
125396,059041089X,8
125396,0590431927,7
125396,0590436287,9
125396,0590619675,10
125396,059087912X,3
125396,0590944649,5
125396,0679870083,6
125396,1570547939,7
125423,8484411877,10
125610,0451456718,10
125610,0451456726,10
125655,8420633119,10
125655,8426411487,8
125655,8433966111,7
125655,844066169X,9
125655,8445073966,8
125655,8474322634,7
125655,8475960294,8
125655,9681501225,8
125656,0576737098,10
125656,0883964481,8
125673,1869432835,7
125729,0515110973,5
125736,0060097469,10
125736,0060930187,10
125736,0064472272,10
125736,0064472795,10
125736,0064472809,10
125736,0064472876,10
125736,0064473627,10
125736,0141306351,8
125736,0201959941,10
125736,0312287364,10
125736,0316769495,10
125736,0316911488,8
125736,0316912123,8
125736,037550298X,5
125736,0380814021,10
125736,0385335482,10
125736,0385335881,10
125736,0385729332,8
125736,0385729340,10
125736,0440400759,9
125736,0446310786,10
125736,0451191137,9
125736,0590739107,10
125736,0590847651,10
125736,0590947168,10
125736,0670894508,7
125736,0671722565,8
125736,0679742336,10
125736,0679881875,10
125736,0684171619,9
125736,0684863588,8
125736,0689813279,10
125736,0689851316,10
125736,0836223012,10
125736,0874835631,9
125736,0966782410,8
125736,1576737357,9
125736,1578560322,9
125736,1878257145,10
125749,0060294698,10
125749,0140327592,8
125749,0316666343,10
125749,0525945431,7
125750,0590484060,9
125831,0819310441,8
125841,0060185287,7
125861,3596140455,10
125953,0553492403,8
126053,0020442203,10
126053,0316666343,10
126053,0316769487,10
126053,0440180295,7
126053,0446315176,10
126053,0451411153,6
126053,0671027344,10
126053,0812504755,7
126053,0886771900,8
126053,1558171800,9
126080,0440222028,8
126087,3426619148,10
126087,3453137574,7
126170,0006748147,5
126170,0140363610,7
126170,0425172546,7
126170,0749725923,8
126170,0843949120,8
126182,N0440219078,6
126318,340413035X,9
126346,0099066300,8
126415,0439316308,5
126415,0439316316,5
126415,0439339952,5
126415,0451169514,9
126415,44005853125,5
126415,O590459880,6
126539,0770423345,8
126568,0140119906,8
126659,0670892963,7
126685,044021145X,8
126685,0440226686,8
126795,8431509767,2
126846,0060172126,8
126870,0553153633,6
126933,3505071773,10
126965,0380808080,9
126965,0441006108,10
126965,1892213745,10
127126,0590660543,7
127140,0440204232,10
127226,0553258230,4
127257,0553213105,7
127349,0425113884,7
127488,0836218655,7
127691,0440773504,7
127701,9709161512,10
127707,0310466628,7
127707,0373702418,4
127707,0440206707,7
127817,0440194784,6
127834,0312924607,6
127856,0864423632,7
127891,0060927240,9
127900,9876543210,5
128002,0590603647,7
128061,0452284449,8
128233,0142302082,5
128233,0151004374,10
128233,0385481969,7
128233,0786868716,10
128233,0871134799,9
128284,0767915593,8
128291,0385721897,6
128337,0060801115,9
128339,8508046030,8
128424,1573229091,9
128466,1569602158,7
128506,0393312836,10
128506,0440180295,10
128506,0440407524,10
128506,0590629808,8
128506,0590629824,6
128506,0884894894,10
128593,0609804138,7
128593,0811821706,7
128701,0064471101,10
128779,0836220854,10
128834,1851525440,8
128862,8495752026,9
128962,0261102362,10
128962,0375700684,6
128962,0385492081,9
128962,0425170349,7
128962,0449205878,10
128962,0449217493,9
128962,0812504828,8
128985,0440403278,10
128991,0380645432,8
128991,0671568655,9
129086,0671021184,7
129086,0689710682,5
129108,0440180295,9
129152,0440222656,4
129268,0140378278,10
129268,0385495757,10
129281,0140253033,3
129281,0393975800,6
129313,0394704665,7
129352,0751300101,7
129411,8878244570,5
129470,0671037528,10
129485,0439974186,9
129494,0064408272,5
129494,0140314644,7
129494,0140374248,7
129494,0316139815,5
129494,0394800028,7
129494,0394800133,6
129494,039480029X,6
129494,0394839129,7
129494,0394861558,4
129494,0394900200,7
129494,0439121981,5
129494,0590303848,7
129494,0590602896,7
129494,0898120292,7
129494,0940975262,8
129494,1570642710,8
129572,0316116025,6
129572,0345342968,7
129572,0345460952,7
129572,0786929952,8
129572,078693140X,8
129572,0786932058,7
129633,9721049638,5
129633,9726274591,10
129633,9789724129457,5
129641,039332298X,9
129641,0446310786,10
129641,0553274406,9
129644,0312482051,4
129644,0553482076,6
129691,8571644756,8
129715,2290215627,10
129755,8423990311,8
129767,0812531108,9
129833,0743439791,8
129855,0553576801,7
129855,0821740245,7
129862,0812972384,7
129876,0393049566,8
130036,0312979479,5
130181,0060294698,9
130181,0064400808,7
130181,0345327225,7
130181,0440414237,5
130181,0553282182,8
130362,0451527100,7
130368,0670855030,10
130400,0140192565,7
130400,0345379187,7
130400,0375725784,6
130400,0876853904,8
130581,0316602906,9
130581,0316693006,9
130581,0316693235,10
130581,0316693251,10
130581,0316693286,9
130581,0316693294,9
130581,0316693715,9
130581,0440195934,10
130581,0446364193,10
130581,0688158129,9
130581,0743418727,1
130581,1558746463,6
130581,1572241934,5
130581,1572242132,7
130594,0971880107,8
130633,2760951375,7
130810,0006490018,8
130810,0006717659,7
130810,0330241443,8
130810,0435121526,7
130810,0571056865,7
130810,0949206318,6
130810,8171677347,7
130844,0395875145,5
130844,0684870606,5
130952,0345334310,8
130952,0345339495,7
130952,0345368991,8
130952,0345369335,8
130952,0345388259,10
130952,0765342219,9
130978,0140293248,10
130978,0312278586,10
130978,0385729340,10
130978,0385730586,10
130978,0451526341,9
130978,0767914767,10
130985,0553212451,8
130985,081677014X,8
130985,1879431033,10
131033,067102437X,10
131054,0152547681,7
131116,044086366X,6
131154,0061020656,10
131154,0061059064,10
131154,0066238501,10
131154,0312926707,6
131154,0312979770,9
131154,0345339681,10
131154,0345339703,10
131154,0345339738,10
131154,0345447980,9
131154,0380817144,10
131154,0425098826,9
131154,044098761X,10
131154,0446607258,10
131154,0446611867,8
131154,0449213447,10
131154,0451171926,10
131154,0451191137,10
131154,0451191153,10
131154,0451201140,9
131154,0451201159,10
131154,0451518497,9
131154,0451526562,8
131154,0486280616,10
131154,051512463X,7
131154,0553213105,10
131154,0553577808,9
131154,0590444409,9
131154,0671552228,9
131154,0684823802,10
131154,0684823829,10
131154,0684823853,10
131154,0804106304,7
131154,0842329129,8
131154,0842329242,8
131154,0842329269,8
131154,0842332308,8
131154,0877846391,10
131177,0747257574,7
131213,0140057242,9
131213,0141181230,9
131213,0141305452,9
131213,0345410017,5
131213,0374371520,9
131213,0684854279,10
131213,0684854287,10
131214,0140277439,8
131238,0060294019,8
131238,0064401324,10
131238,0374357366,10
131238,0380706504,10
131238,0385325665,9
131238,0439063361,10
131238,0439064864,10
131238,0439113229,8
131238,0439136350,10
131238,0439139597,9
131238,0439160219,8
131238,0439270618,9
131238,0440416485,4
131238,0590023764,10
131238,059035342X,10
131238,059043103X,10
131238,0590435019,10
131238,0590438212,10
131238,0590457799,10
131238,0590494244,8
131238,059062808,8
131238,0590629778,10
131238,0590629786,9
131238,0590629794,10
131238,0590762540,10
131238,0590762567,10
131238,0590762575,8
131238,0590762583,9
131238,0590762591,10
131238,0590762605,9
131238,0590762613,10
131238,0689841116,5
131238,0805050558,9
131238,1550744151,9
131238,1886910146,7
131345,0446607657,8
131353,8525033464,9
131353,8571644950,9
131389,0590428225,9
131432,0439178770,7
131432,0439178827,9
131441,0099282194,7
131441,0140046569,9
131441,0140620990,9
131441,2.02.009475.4,9
131441,2020490668,9
131441,2070300463,10
131441,2070321320,10
131441,2070360806,10
131441,2070362361,10
131441,2070368793,8
131441,2070388905,10
131441,2070408507,10
131441,2130530508,5
131441,2253002887,7
131441,2253007102,10
131441,22530152730,7
131441,2253017191,9
131441,2253044903,9
131441,2253140872,10
131441,2253154393,7
131441,2264008539,8
131441,226600378X,10
131441,2266084372,6
131441,2266120166,9
131441,2277260029,9
131441,2290303372,6
131441,2290309923,7
131441,2290314706,9
131441,250039394,10
131441,2702423272,8
131441,2710300257,7
131441,2859840265,7
131441,3791314599,10
131454,9754030308,8
131693,2038716633,2
131807,0452284449,7
131871,0425185400,7
131877,0399139540,3
131877,042510107X,3
131877,0886778913,5
131954,0671027344,9
132023,0743407865,8
132255,8440673078,7
132319,0330360744,7
132319,0435121464,8
132319,0670896950,6
132319,067172519X,9
132330,8807814080,5
132350,0671011596,9
132350,0671042718,7
132455,0440414431,6
132455,0590679104,5
132455,1563970368,7
132496,8247802368,7
132720,2290324442,8
132889,0440208149,9
132967,0671634135,9
132978,0345378490,4
132978,037550883X,8
132978,0440211727,9
132978,0440213525,10
133031,0671021001,8
133037,0064400557,9
133037,0064405842,9
133037,0553581279,8
133037,0590447742,8
133037,0765341174,9
133037,0805010335,9
133037,0812564642,5
133256,0142001740,8
133320,0345317580,9
133407,1575666073,8
133453,0140266909,8
133471,1557505535,10
133484,0439404371,10
133656,0385492081,1
133695,0064470423,4
133723,0684800713,7
133736,0310232481,5
133736,031023249X,6
133736,0679891412,10
133772,067170494X,6
133772,670259365,6
133777,0375703055,8
133810,0805048030,8
133838,0439139600,6
133843,0553492705,8
133843,059010991,5
134283,0140177396,5
134319,0743412753,5
134332,0425190641,8
134354,0440984459,7
134403,0020199600,9
134403,0060938455,9
134403,0156528207,10
134403,0345413350,10
134403,0345413369,10
134403,0375757376,10
134403,0440403278,8
134403,0440998050,9
134403,0553211668,8
134403,0679441247,7
134403,0679731148,8
134403,0679736042,8
134403,0679781587,10
134403,0679879269,10
134408,0440220300,6
134408,059033123X,7
134408,0679810307,10
134524,9510195030,7
134525,8481301248,6
134525,8481301310,5
134525,8483101337,7
134525,8484034534,5
134525,848966921X,7
134598,0394756886,9
134599,1591821339,10
134599,1591821347,10
134626,1865081825,7
134678,8485820673,6
134737,0698119738,8
134874,3492229417,7
135017,0142000981,7
135064,0399503455,3
135064,0440498058,10
135064,055357910X,6
135064,0590409042,7
135064,0590438190,6
135064,0671677144,4
135064,0803708890,4
135064,1558744150,8
135082,1591821568,10
135082,1892213648,10
135082,1931514585,10
135129,0345353889,6
135129,0671014765,9
135129,0671551337,8
135129,0671551361,6
135129,1591821541,9
135129,1591823269,7
135280,0060502258,7
135280,0451521285,9
135280,0590742590,8
135280,0803279663,7
135280,1570250782,4
135280,1888777877,5
135286,18553260436,9
135337,0746000162,6
135433,0064471101,10
135471,0373709633,9
135545,8496246086,7
135567,0380790866,9
135567,0618129081,10
135567,1558748040,7
135620,8401490014,8
135620,8427202741,5
135629,0886778581,10
135665,0064472779,7
135665,0345337662,6
135665,0385326742,6
135665,038532720X,7
135665,0385327935,7
135665,0385327943,8
135665,0385730713,9
135665,0441068804,9
135665,0441328091,9
135691,0864613326,7
135993,0440227747,7
136037,052166618X,5
136037,3150001137,7
136037,3150066174,5
136037,3257226640,6
136037,3257229534,8
136037,3257231016,6
136037,3257233019,6
136037,3492237118,6
136037,3518376519,6
136037,3548235646,6
136037,3596215226,7
136092,0802132758,10
136177,0553254502,8
136217,0385297793,6
136227,3442450608,3
136251,0002246244,8
136251,009970630X,6
136251,0330253077,5
136251,034068223X,5
136251,0586210695,5
136251,1857233778,7
136256,0448095041,9
136365,034068464X,7
136365,0771570201,4
136383,0849938716,9
136426,0316666343,9
136465,0140267697,8
136465,0140714197,8
136465,0312850956,9
136465,0312979811,8
136465,0380816547,9
136465,038547458X,7
136465,0440219795,8
136465,0446357251,8
136465,048626873X,5
136465,0553246798,5
136465,0590029738,6
136465,0590742590,6
136465,0671617028,8
136465,067172262X,10
136465,0679420088,5
136465,0767908260,7
136465,0802135161,8
136465,1567183557,7
136465,1567184650,5
136477,2070334961,10
136477,2070363430,10
136477,2070518426,10
136477,2227738308,9
136477,2253004332,9
136477,2253004685,9
136477,2253006920,9
136477,2253045047,10
136477,2266000314,10
136477,227722958X,10
136477,2724277287,10
136477,2877060519,10
136477,2877141535,10
136491,0060199490,9
136491,0140159754,8
136491,0142001740,10
136491,0156628708,8
136491,0316769487,10
136491,0345313860,9
136491,0345337662,9
136491,0345351525,7
136491,0375409440,10
136491,0375700757,8
136491,0375705856,10
136491,0375757341,10
136491,0385333846,10
136491,0385337116,9
136491,0385504209,10
136491,0385511612,8
136491,0393315088,10
136491,0439064864,8
136491,0439136350,9
136491,0439139597,8
136491,043935806X,9
136491,0440211727,10
136491,0440219078,10
136491,0446310786,8
136491,0448060191,10
136491,0449213943,8
136491,0451191137,9
136491,0451525884,8
136491,0452282152,10
136491,0486277887,10
136491,0553210793,10
136491,0553211927,10
136491,0553212923,10
136491,0553213024,8
136491,0553277537,9
136491,0590353403,8
136491,0590457217,9
136491,0590457225,9
136491,0590484753,9
136491,0618129030,9
136491,0618129081,9
136491,0618129111,9
136491,0671617028,10
136491,0679723161,9
136491,0679723439,9
136491,0679732764,9
136491,0679736301,8
136491,0684801523,5
136491,0684803860,8
136491,0684833395,9
136491,0743420357,7
136491,0743456807,6
136491,0802116086,7
136491,0812563115,9
136491,1400060737,10
136491,1566193087,4
136491,1566195918,10
136491,1573928275,9
136491,1592400876,9
136523,0385492790,10
136549,0141183365,6
136549,2264032642,7
136638,0140259104,7
136638,0316875473,9
136638,0439136369,10
136638,0439139600,10
136638,0671026070,7
136638,0747209146,6
136638,0752817051,9
136638,1567921892,7
136646,0553382241,10
136648,006440501X,6
136648,0439354951,4
136666,0140386726,7
136697,3426617269,6
136751,0394805720,10
136751,0440213460,10
136751,0590819747,10
136773,068802405X,9
136782,0060805072,5
136782,0156028352,9
136782,0679722645,2
136795,0446527165,10
136795,1579121365,10
136799,0553577867,8
136834,0590962736,8
136939,207040935X,8
137010,0330274864,9
137208,0345446941,8
137208,0451170385,5
137236,0684843137,6
137352,9722502514,7
137356,0064400581,7
137356,0553156411,7
137356,0590483501,8
137356,0590498487,10
137469,0060959037,8
137522,8434852861,6
137554,0679405712,10
137746,0373790473,8
137746,0446310786,7
137746,0689818726,8
137823,0451191153,10
137928,0140385614,10
137928,0440228441,10
137940,0446310786,8
138053,04316540,8
138077,0142000981,7
138085,099771519,7
138098,0452281091,8
138130,0671023888,10
138220,0312168837,10
138220,0312872143,10
138220,0316777730,10
138220,0439136369,10
138220,067945232X,9
138222,847386199X,7
138284,044020729,9
138284,0671690566,7
138284,0671707140,7
138284,0671736817,7
138284,0671745107,10
138294,0345413350,6
138294,0345413369,5
138294,0441010369,4
138317,0553280341,7
138334,0312146310,8
138346,0731810309,10
138455,0582418178,7
138455,0749746114,7
138455,3442353939,9
138455,345313656X,9
138455,347335192X,6
138455,3473580325,7
138455,3473581534,6
138467,0439064872,9
138467,0440219078,9
138467,0451196767,8
138467,0671019651,8
138467,1551665549,8
138467,8401376599,9
138467,9768175087,9
138505,9879280350,7
138516,0590376799,8
138516,067181740,6
138516,1582430675,7
138620,3407784570,10
138620,3499100045,9
138623,0385512147,8
138664,0747451006,10
138723,0374423296,9
138790,0741402823,6
138850,0064400557,10
138850,0440210941,7
138850,0440409462,7
138863,9579809593,8
138874,8423333140,8
138874,8426119174,7
138874,8473931076,7
138874,8483314592,7
138874,8484507912,8
138883,0310544319,10
138883,0345395751,10
138883,0395305322,10
138883,0425163970,8
138883,0440402972,10
138883,0446605239,10
138883,0452283736,9
138883,0553154214,8
138883,055315446X,8
138883,0553154591,8
138883,0553154745,7
138883,0553156357,9
138883,055315656X,8
138883,0553157078,7
138883,0553157272,7
138883,0553483501,7
138883,0671000853,1
138883,0671242709,8
138883,0671685244,10
138883,0671694014,7
138883,067173668X,10
138883,0743406621,9
138883,0743444043,10
138883,0743444051,10
138883,0743444078,10
138883,0764220632,10
138883,0764226398,10
138883,0764226401,10
138883,078581325X,10
138883,0785815325,10
138883,0802470203,10
138883,0842313362,10
138883,0849916100,10
138883,0849942675,10
138883,0871238039,10
138883,0871238918,10
138883,0884861333,10
138883,0895870754,10
138883,1556611471,10
138883,1556611986,10
138883,1556612354,10
138883,1556613709,10
138883,1556613849,10
138883,1556614594,10
138883,1556615108,10
138883,1556615116,10
138883,1556615337,5
138883,1556615531,10
138883,155661554X,10
138883,1556615558,10
138883,1556615566,10
138883,1556615574,10
138883,1556616732,10
138883,1556616740,10
138883,1556616759,10
138883,1556616767,10
138883,1557481733,10
138883,1557481881,10
138883,1557482608,10
138883,1557486603,10
138883,1576736423,10
138883,1576737535,10
138883,1577487117,10
138883,1577489756,10
138883,1586605097,10
138965,0451526732,5
139056,0440224705,5
139065,0439358078,10
139065,1857801091,10
139245,0140386351,4
139245,014131088X,9
139245,0440219817,8
139245,0440918057,7
139245,0590474782,8
139245,0671039415,6
139245,0689832559,8
139524,0140376410,10
139524,0439236193,10
139524,043942089X,8
139524,0440237688,10
139524,0441005489,9
139524,0451526341,9
139524,0590136011,9
139524,0689713916,9
139524,0689826990,7
139524,1569319626,10
139524,1569319634,10
139524,1591160626,10
139524,1591160634,10
139524,1591820332,9
139524,1591822971,10
139524,159182298X,9
139524,159182396X,7
139524,1591823978,7
139524,1931514488,9
139524,1931514917,9
139644,0440222028,8
139674,0515120111,7
139676,0345285387,8
139734,0345351525,6
139734,0385327943,9
139734,0679722645,3
139734,1854796984,7
139770,0747273820,8
139791,0140621229,8
139843,0439130204,10
139843,0439130220,10
139860,3442429439,8
139956,0345354621,7
139989,0140064117,6
140012,0141439572,10
140012,0393312836,7
140101,0140185232,8
140221,0380976552,10
140228,3442414989,7
140238,06710872672,8
140250,0061073628,6
140264,0099433621,2
140264,0140620583,9
140264,0192833553,10
140264,0349114900,8
140264,0440226430,9
140264,0971880107,7
140264,1900327546,8
140269,0670816264,6
140269,0889610681,6
140277,0440413915,4
140277,0590997262,6
140341,0060096071,8
140341,0064402967,7
140341,037582233X,7
140341,0380750252,5
140341,0440404983,6
140341,0449906248,4
140341,0590511599,3
140341,0698116941,8
140341,0698119177,8
140341,0763620483,6
140393,8439210450,8
140393,8495618494,10
140478,0385499345,5
140478,0449213145,5
140478,0465086780,5
140478,0679031502,5
140478,0679772669,5
140478,074754624X,10
140478,0886878721,5
140478,1562051326,5
140478,1586481258,5
140478,8420646237,10
140478,9590802494,5
140478,9590804160,5
140478,9590804535,10
140478,9597030551,5
140478,9597124017,5
140478,9597135167,5
140483,1414025696,10
140516,0064403319,8
140565,0385605110,8
140565,0971880107,6
140635,0140348107,8
140635,0765342308,10
140708,3423110066,5
140850,346202731X,8
140892,0440219736,7
140892,0517884976,8
140892,1558747613,9
141023,0446310786,5
141031,0060928336,10
141085,2253063339,8
141200,0805209999,8
141284,0752844040,8
141321,0486266893,7
141363,0861881605,10
141363,7021449456,10
141381,0399240071,10
141387,0773761403,10
141620,0099935708,6
141620,0749320591,7
141662,0385492081,2
141678,3442435528,10
141678,3442447038,9
141765,8434808188,7
141765,843482082X,5
141765,8434856719,6
141765,8440697945,8
141766,0140281622,8
141842,0440911486,8
141842,0590434128,5
141842,0874062365,9
141842,0971880107,9
141888,006447187X,10
141888,0385484518,10
141888,0439064872,10
141888,0439139600,9
141888,0446670251,10
141888,0679746048,9
141888,1566195675,8
142193,1400032016,9
142241,0449219364,8
142253,0064408620,8
142253,0140268863,3
142253,0142000663,6
142253,0198320221,7
142253,0316769177,8
142253,0385327072,7
142253,039395904X,8
142253,0446310786,8
142253,0671729462,7
142262,0590036394,6
142282,8420634093,7
142288,3453025423,5
142352,0671041789,9
142376,0340670932,10
142376,0707801680,5
142376,0721411908,9
142376,0721496598,5
142376,0723234817,7
142376,1862082308,5
142386,0811825558,7
142471,3548232558,7
142658,0099288672,6
142665,00644722640,10
142665,03853222160,6
142717,3499212498,8
142732,0743428013,9
142735,0060277475,9
142735,0345418786,8
142735,0451409477,7
142735,0930289595,8
142735,1569317143,9
142735,1931484546,7
142735,1931514607,9
142801,0060093161,7
142801,0140390839,10
142801,0307020371,6
142801,0345342968,10
142801,0373037449,7
142801,0373037635,5
142801,0373196865,5
142801,037319689x,6
142801,0380807947,6
142801,038089517X,10
142801,0399151850,9
142801,0446310786,10
142801,0590972103,10
142801,0671695304,10
142801,0689844654,1
142801,0764565451,10
142801,0812504267,6
142801,0826206972,10
142801,0842321942,9
142801,1555838111,7
142807,0064410129,7
142808,0553263218,7
142816,9024219523,7
142819,0449213943,8
142969,0140347720,8
142970,0804106304,6
143019,1551668696,5
143055,3404161467,6
143055,3453153804,7
143055,3492219993,9
143065,0064405176,7
143065,043935675X,8
143133,3596148340,10
143144,0440222028,10
143149,0375703675,6
143149,0449205029,7
143149,0553258915,10
143166,0446608955,8
143208,2070301028,8
143210,0373193610,8
143218,006051406X,8
143218,0553296981,5
143246,0689833776,6
143301,0061054151,7
143436,3407785682,9
143467,0345321065,7
143799,0440235162,8
143811,014005183X,3
143867,0064410129,8
143867,0802433707,7
143869,3453130510,6
143932,0967378508,7
144062,0142001821,10
144062,031220387X,10
144062,031242227X,8
